bus,cluster,foreign,medoid_idx
12229,3,,
1223,2,,
12230,3,,
12249,9,,
12250,9,,
12252,7,,
12256,7,,
12259,7,,
1226,2,,
12260,7,,
1227,2,,
12305,15,,
12359,3,,
12360,3,,
12400,12,,
12407,3,,
12410,3,,
12426,12,,
12427,12,,
12428,12,,
12458,1,,
12463,1,,
1247,15,,
1249,15,,
12538,15,,
12539,15,,
12569,15,,
12622,2,,
12624,2,,
12625,2,,
1263,3,,
12635,77529,,
12637,77529,,
1265,9,,
12650,77529,,
12651,77529,,
1266,9,,
12666,7,,
1267,9,,
1268,9,,
12697,77529,,
12716,13,,
12720,13,,
12724,13,,
12732,13,,
12734,13,,
12737,6,,
12740,6,,
12749,5,,
12751,5,,
12752,5,,
12758,10,,
12760,10,,
12762,10,,
12766,4,,
12775,4,,
1278,8,,
12788,0,,
12789,0,,
12790,0,,
12791,0,,
12794,12,,
12797,12,,
12798,12,,
12799,12,,
12805,1,,
12808,1,,
12817,12,,
12818,9,,
12821,9,,
12823,5,,
12824,12,,
1284,1,,
12844,4,,
12852,3,,
12857,10,,
1286,1,,
12860,10,,
12868,0,,
12869,0,,
12875,4,,
12876,4,,
12899,3,,
129,3,,
12900,3,,
12905,3,,
12907,3,,
12908,3,,
12911,3,,
12912,3,,
12923,8,,
12940,0,,
12942,0,,
12943,0,,
12945,0,,
12954,10,,
12956,10,,
12965,10,,
12976,13,,
12977,13,,
12978,13,,
12984,13,,
12985,13,,
12986,13,,
12989,8,,
12992,1,,
12994,1,,
12999,1,,
13001,1,,
13003,1,,
13009,5,,
13038,1,,
13039,1,,
13040,1,,
13045,10,,
13047,10,,
13052,10,,
13060,12,,
13061,12,,
13066,12,,
13067,12,,
13071,13,,
13093,10,,
13098,4,,
131,3,,
13100,4,,
13107,13,,
13118,12,,
13119,12,,
13127,12,,
13129,12,,
1313,15,,
13130,12,,
13131,12,,
13133,12,,
13136,4,,
13139,4,,
13158,1,,
13165,1,,
13169,8,,
13172,7,,
13175,7,,
13192,10,,
13199,4,,
132,3,,
13208,8,,
13210,8,,
13223,13,,
13243,10,,
13249,77525,,
13255,14,,
13258,0,,
1326,9,,
13273,9,,
13274,9,,
13276,9,,
13281,0,,
13293,1,,
133,3,,
1330,1,,
13300,1,,
13308,6,,
13309,12,,
1332,1,,
13326,9,,
13331,9,,
13338,9,,
13355,14,,
13358,14,,
13359,14,,
13361,14,,
13369,1,,
134,3,,
13400,8,,
13402,4,,
13403,8,,
13409,8,,
13411,8,,
13413,8,,
13414,8,,
13415,77526,,
13416,77526,,
13417,77526,,
13428,13,,
13431,13,,
13451,10,,
13473,6,,
13479,13,,
13481,13,,
13485,3,,
13495,14,,
135,3,,
1350,8,,
13517,4,,
13522,4,,
13532,12,,
13533,12,,
13534,12,,
13536,12,,
13537,12,,
13543,4,,
13550,3,,
13558,3,,
13559,3,,
1356,9,,
13569,77529,,
13577,5,,
13591,0,,
1360,9,,
13611,7,,
13623,6,,
13624,6,,
1363,9,,
13631,0,,
1364,9,,
1365,9,,
13656,8,,
13659,8,,
1366,9,,
13660,8,,
13661,8,,
13662,8,,
13682,10,,
13683,10,,
13684,10,,
13685,10,,
13688,10,,
13689,10,,
13690,10,,
13692,10,,
13700,1,,
1371,7,,
1372,7,,
13725,13,,
13726,9,,
13734,12,,
13752,7,,
13758,10,,
13765,8,,
13766,8,,
13786,8,,
13787,8,,
13798,8,,
138,3,,
13812,8,,
13817,77526,,
13831,4,,
13832,4,,
13835,8,,
13837,8,,
13870,10,,
13881,13,,
13890,8,,
13898,12,,
13926,4,,
1393,15,,
13931,6,,
13933,6,,
1394,15,,
13942,9,,
13943,9,,
13959,4,,
13975,4,,
13990,1,,
13996,8,,
14007,10,,
14008,10,,
14009,10,,
14010,10,,
14025,13,,
14032,0,,
14034,12,,
1405,10,,
14052,13,,
1406,10,,
14066,1,,
1407,10,,
1408,10,,
14108,8,,
1411,10,,
14111,4,,
14113,4,,
14114,4,,
14115,8,,
14142,4,,
14149,13,,
14188,1,,
14190,1,,
14194,1,,
1420,77530,,
14201,1,,
1421,9,,
14229,10,,
14231,10,,
14232,10,,
14233,10,,
14234,10,,
14266,7,,
14267,7,,
143,5,,
14324,4,,
14340,1,,
14349,1,,
14353,1,,
14355,1,,
1438,9,,
1440,9,,
14405,7,,
14406,7,,
14420,4,,
14437,3,,
1446,4,,
1447,4,,
14470,1,,
14472,1,,
14497,5,,
14522,2,,
1454,4,,
1455,4,,
1458,4,,
14610,14,,
1463,12,,
14636,13,,
14638,9,,
14652,3,,
14654,5,,
14657,77528,,
14660,77528,,
14663,3,,
14664,3,,
14667,3,,
14674,1,,
14675,1,,
14676,1,,
14689,13,,
14721,12,,
14723,12,,
14727,3,,
14737,1,,
1474,9,,
14741,1,,
1475,9,,
14750,5,,
14760,77526,,
14761,77526,,
14769,77528,,
14770,77528,,
14773,9,,
14776,9,,
14780,77528,,
14789,77526,,
14791,77526,,
14799,8,,
1480,9,,
14809,10,,
14812,3,,
1482,9,,
14829,0,,
1485,0,,
14856,4,,
1486,0,,
14860,77527,,
14863,77527,,
14886,15,,
14887,15,,
1489,0,,
14890,14,,
14891,14,,
14892,14,,
14897,14,,
14900,5,,
14901,5,,
14903,5,,
14908,0,,
14910,0,,
14916,7,,
14918,7,,
14920,5,,
14921,5,,
14932,9,,
14938,9,,
1494,3,,
14953,5,,
14969,9,,
1497,3,,
14970,9,,
14974,9,,
1498,3,,
14986,3,,
14988,4,,
14993,5,,
14995,5,,
14996,5,,
15014,13,,
15017,13,,
15022,3,,
15023,3,,
15025,3,,
1503,3,,
15032,5,,
15038,3,,
15041,3,,
15043,3,,
15050,13,,
15051,13,,
1507,3,,
15070,8,,
15077,9,,
15080,5,,
15083,5,,
15084,5,,
1509,9,,
15090,77527,,
15093,77527,,
15102,8,,
15103,8,,
15105,8,,
1511,9,,
15110,3,,
15111,3,,
15112,3,,
15114,3,,
15115,3,,
15117,7,,
1513,9,,
15134,9,,
15138,9,,
1514,9,,
15141,9,,
1515,9,,
1516,9,,
15170,4,,
15171,4,,
1518,9,,
15182,6,,
15185,77524,,
15190,9,,
15192,9,,
15195,9,,
15199,3,,
1520,9,,
15202,3,,
15203,3,,
15219,3,,
15220,3,,
15223,3,,
15224,3,,
15233,5,,
15242,9,,
15256,15256,,
15257,15257,,
15271,4,,
153,9,,
15317,77524,,
15319,15319,,
15324,1,,
15350,77528,,
15369,8,,
15374,8,,
154,9,,
15427,8,,
1544,9,,
15445,13,,
15465,9,,
15468,9,,
1547,6,,
1549,4,,
15499,77526,,77526
15503,5,,
15504,5,,
15508,15,,
15510,15,,
15517,3,,
15518,3,,
15519,3,,
1552,4,,
15521,3,,
15522,3,,
15523,3,,
15525,3,,
15530,3,,
15532,3,,
15547,9,,
15549,9,,
15557,77528,,
15572,9,,
15573,9,,
15574,9,,
15585,9,,
15589,12,,
15628,9,,
1564,13,,
15642,1,,
1566,13,,
15660,77528,,
1567,13,,
1568,13,,
15681,9,,
15696,15,,
15698,15,,
15701,13,,
1575,13,,
15758,15758,,
15759,15759,,
1576,13,,
15769,1,,
15774,77524,,
158,9,,
15804,0,,
15805,0,,
1583,10,,
15840,1,,
15841,1,,
15891,1,,
15912,14,,
15915,77528,,
15916,77528,,
15937,77529,,
15940,1,,
15941,1,,
15967,1,,
16,77527,,
160,9,,
16004,15,,
16005,15,,
16027,13,,
1603,9,,
16055,0,,
16076,15,,
16077,15,,
161,9,,
16109,77527,,
16115,77527,,
16116,0,,
1613,13,,
16133,9,,
16134,9,,
1616,1,,
16193,13,,
16200,14,,
1629,12,,
16294,12,,
1637,4,,
16389,9,,
1640,4,,
16435,4,,
16436,4,,
16438,4,,
16439,4,,
16456,77525,,
16459,77525,,
16464,3,,
16466,3,,
16479,6,,
16483,9,,
16485,9,,
16491,12,,
16498,6,,
16506,9,,
16513,9,,
16514,9,,
16526,5,,
16527,5,,
16563,12,,
16565,12,,
16566,12,,
16576,1,,
16583,1,,
16585,1,,
1659,10,,
16590,5,,
16598,77525,,
1660,10,,
16603,9,,
16605,9,,
16607,9,,
16608,9,,
16611,9,,
16615,77529,,
16616,77529,,
16628,15,,
16630,15,,
16633,15,,
16637,6,,
16638,6,,
16643,9,,
16647,9,,
16651,16651,,
16653,16653,,
16665,6,,
16680,4,,
16691,9,,
16703,9,,
16705,9,,
16724,9,,
16725,9,,
16739,12,,
16752,9,,
16755,9,,
16757,9,,
1676,2,,
16760,9,,
16771,8,,
16772,8,,
16775,8,,
16776,9,,
16777,9,,
16781,9,,
16795,13,,
1680,7,,
16803,8,,
16812,9,,
16813,9,,
16825,1,,
16829,77529,,
16834,77529,,
1684,7,,
16844,6,,
1685,7,,
16852,13,,
16855,13,,
1686,7,,
16860,12,,
16862,12,,
16867,77528,,
16877,9,,
16878,9,,
16879,9,,
1689,2,,
1693,2,,
16930,2,,
16932,2,,
16941,2,,
1695,2,,
16954,9,,
1696,2,,
16967,12,,
16968,5,,
16969,12,,
1697,2,,
16978,3,,
16980,3,,
16996,13,,
1702,2,,
17024,13,,
17025,13,,
17072,6,,
1709,2,,
17095,9,,
171,9,,
1710,2,,
17101,9,,
17102,9,,
17120,12,,
17131,1,,
17154,9,,
17155,9,,
17156,9,,
17157,9,,
1718,2,,
17205,6,,
17226,2,,
1723,2,,
1724,2,,
17249,9,,
1726,2,,
17261,1,,
17265,1,,
1727,2,,
17297,8,,
17298,8,,
173,13,,
17300,1,,
1733,2,,
17343,9,,
1736,2,,
17397,9,,
174,13,,
1740,2,,
17401,9,,
17403,9,,
1743,2,,
17432,9,,
17443,77526,,
17450,6,,
17454,6,,
17458,9,,
17460,9,,
175,13,,
17524,1,,
17539,3,,
1754,2,,
17546,3,,
17550,1,,
17552,1,,
17578,1,,
17579,1,,
17585,9,,
17591,9,,
17604,77529,,
17607,77529,,
17628,9,,
17680,13,,
17682,13,,
17695,11,,
1770,2,,
17719,13,,
17729,12,,
17738,13,,
1774,2,,
17773,9,,
17774,9,,
17777,9,,
17781,9,,
178,13,,
1780,2,,
1783,2,,
1785,2,,
17860,12,,
17862,12,,
1787,2,,
1789,2,,
1791,2,,
1797,2,,
1798,2,,
1801,2,,
18017,13,,
18036,12,,
18039,3,,
18042,3,,
18044,3,,
18063,13,,
18078,13,,
18087,2,,
18089,2,,
18098,12,,
18099,12,,
181,9,,
1810,2,,
18101,12,,
18102,12,,
18107,13,,
18113,1,,
18115,1,,
18116,1,,
18130,13,,
18133,12,,
18134,12,,
18146,2,,
1815,2,,
18150,2,,
18157,7,,
1816,2,,
18160,7,,
18172,5,,
18173,5,,
18175,5,,
18178,5,,
18190,12,,
18191,12,,
18195,12,,
18197,12,,
18199,12,,
18210,12,,
18214,12,,
18215,12,,
18216,12,,
18217,12,,
18225,2,,
18229,2,,
18230,2,,
1825,3,,
18253,12,,
18254,12,,
18255,12,,
1826,3,,
18262,13,,
18263,13,,
18278,1,,
18295,13,,
1830,2,,
18301,5,,
18306,2,,
18310,1,,
18311,1,,
18315,1,,
18318,1,,
18322,13,,
18323,13,,
18331,13,,
18333,13,,
18341,12,,
18344,5,,
18345,5,,
18346,5,,
18349,5,,
1836,2,,
18366,13,,
18371,13,,
18390,12,,
18392,12,,
18396,3,,
18397,3,,
18399,3,,
1840,2,,
18403,2,,
18411,13,,
18413,13,,
18427,13,,
1845,2,,
18451,12,,
18453,12,,
18458,7,,
18461,12,,
18462,12,,
1848,2,,
1849,2,,
185,9,,
1850,2,,
18504,13,,
18508,5,,
1851,2,,
18516,13,,
18544,9,,
18557,12,,
18558,12,,
1856,15,,
18560,12,,
18562,12,,
18563,12,,
18564,12,,
18567,12,,
1857,15,,
18571,12,,
18578,9,,
186,77527,,
18600,1,,
1861,2,,
1862,2,,
18644,13,,
18645,13,,
18649,13,,
18653,5,,
1869,2,,
18694,13,,
18697,1,,
1870,2,,
18704,9,,
18706,9,,
18712,8,,
18714,7,,
18716,9,,
18722,9,,
18724,9,,
18728,13,,
18734,5,,
18737,5,,
18738,5,,
18756,5,,
18781,13,,
1881,6,,
18819,13,,
1882,6,,
18820,13,,
18822,13,,
1883,6,,
18836,9,,
18837,9,,
18839,9,,
18840,9,,
1885,6,,
18881,13,,
18883,13,,
18903,1,,
1892,2,,
1893,2,,
1895,2,,
18953,1,,
18976,13,,
18978,13,,
18981,13,,
18985,13,,
19,77527,,
1905,11,,
19056,5,,
19058,5,,
19064,3,,
1907,15,,
19073,12,,
1908,15,,
19098,12,,
19099,12,,
1911,2,,
1912,2,,
19120,9,,
19122,9,,
19123,9,,
19124,9,,
1914,2,,
19140,12,,
19146,7,,
19147,7,,
1915,2,,
19152,7,,
19154,7,,
1916,2,,
19166,9,,
1917,2,,
19170,9,,
1918,2,,
19204,9,,
19206,9,,
19214,5,,
1926,2,,
19278,13,,
19279,13,,
1928,2,,
19280,13,,
19282,13,,
19284,13,,
1930,2,,
19301,13,,
19335,12,,
19336,12,,
19337,12,,
19338,12,,
19339,12,,
19340,12,,
19341,12,,
19345,12,,
1936,2,,
1937,2,,
1938,2,,
1939,2,,
19392,12,,
19393,12,,
19395,12,,
194,6,,
1940,2,,
1941,2,,
1944,11,,
1945,11,,
1947,6,,
1948,6,,
19497,77528,,
19539,13,,
19566,13,,
1957,15,,
19577,13,,
19579,13,,
1958,15,,
19580,13,,
1960,15,,
1963,15,,
1966,15,,
19682,13,,
19683,13,,
1969,15,,
197,1,,
1970,77529,,
1972,77529,,
1974,77529,,
19774,12,,
19776,12,,
19797,9,,
1987,1,,
1988,1,,
1994,2,,
1997,2,,
19972,4,,
1998,2,,
1999,2,,
2,12,,
200,1,,
2000,2,,
2002,6,,
2003,6,,
2004,6,,
2005,6,,
20050,6,,
20068,9,,
2007,6,,
20072,9,,
201,1,,
2010,6,,
20103,2,,
20116,77527,,
2013,6,,
20142,2,,
2015,6,,
20150,4,,
20253,2,,
20268,2,,
2031,2,,
2034,2,,
2035,2,,
2038,2,,
2054,15,,
2055,15,,
2057,15,,
2059,15,,
2061,15,,
20623,2,,
20693,4,,
2070,2,,
20702,4,,
20704,4,,
2071,2,,
20715,8,,
20720,4,,
20734,4,,
2074,2,,
2075,2,,
20754,8,,
20765,4,,
20788,9,,
2080,2,,
20812,4,,
20813,4,,
20837,9,,
20838,14,,
2084,2,,
20880,4,,
20882,77527,,
20884,4,,
209,4,,
2090,2,,
2096,2,,
2097,2,,
210,4,,
2106,2,,
2109,77527,,
21141,9,,
2116,2,,
2117,2,,
2118,2,,
2123,2,,
213,3,,
2130,2,,
21309,4,,
21310,4,,
2132,9,,
2133,9,,
21339,14,,
2137,2,,
2140,2,,
2141,2,,
21439,14,,
2144,2,,
21441,14,,
21445,2,,
21446,4,,
21447,4,,
21453,8,,
21461,4,,
21462,4,,
21487,13,,
21489,8,,
21491,6,,
21496,15,,
21530,15,,
21540,15,,
21550,15,,
2156,2,,
21563,4,,
21569,8,,
2157,2,,
21570,8,,
21576,3,,
21581,4,,
21596,,43775,
21606,10,,
21622,3,,
21624,3,,
2164,2,,
2165,2,,
2166,2,,
21675,2,,
21679,12,,
21686,12,,
21687,12,,
21698,10,,
217,9,,
21707,14,,
21714,10,,
21717,9,,
21719,2,,
2172,2,,
21726,4,,
2173,2,,
21738,13,,
2174,2,,
21740,2,,
21742,1,,
21743,1,,
21745,4,,
21748,4,,
21749,4,,
21755,3,,
21768,5,,
2177,2,,
21772,11,,
21774,4,,
21781,0,,
21786,4,,
21788,4,,
2179,2,,
21793,4,,
21795,4,,
218,9,,
21808,8,,
21810,2,,
21812,2,,
21813,8,,
21815,2,,
21817,4,,
21826,9,,
2184,2,,
21841,2,,
21849,5,,
21853,4,,
21857,10,,
21858,10,,
21859,4,,
21860,4,,
21861,4,,
21862,4,,
21870,14,,
21871,14,,
21881,8,,
21885,8,,
21893,4,,
21894,12,,
21897,4,,
219,77527,,
2190,2,,
21911,4,,
21912,4,,
21913,1,,
21918,4,,
21919,4,,
21920,4,,
21921,4,,
21926,6,,
2193,2,,
21938,2,,
2194,2,,
21952,12,,
21956,2,,
21961,8,,
21962,8,,
21963,14,,
21964,14,,
21966,13,,
2197,6,,
21975,4,,
21978,10,,
21980,10,,
21981,2,,
21984,4,,
21989,2,,
2199,2,,
220,77527,,
2200,2,,
22001,14,,
22003,14,,
22004,14,,
22005,2,,
22008,14,,
2201,2,,
22013,14,,
22017,14,,
22020,14,,
22021,14,,
22023,14,,
22027,4,,
22028,4,,
22032,2,,
22034,2,,
22037,4,,
22038,4,,
22042,4,,
22047,6,,
2205,2,,
22051,77530,,77530
22052,8,,
22055,14,,
22056,14,,
22057,14,,
22059,14,,
2206,2,,
22060,14,,
22063,14,,
22064,14,,
22069,4,,
2207,2,,
22070,4,,
22072,13,,
22081,5,,
22089,4,,
22090,6,,
22100,4,,
22101,4,,
22104,4,,
22107,10,,
22109,77527,,
22113,4,,
22114,10,,
22115,14,,
22119,14,,
22120,14,,
22123,14,,
22126,8,,
22128,2,,
22132,13,,
22133,10,,
22134,10,,
22135,14,,
22136,14,,
22138,4,,
22139,4,,
22142,14,,
22146,14,,
22147,2,,
2215,2,,
22152,2,,
22153,14,,
22157,14,,
22163,14,,
22167,14,,
22168,1,,
22172,2,,
22176,2,,
22177,2,,
22178,14,,
22179,14,,
2218,2,,
22189,4,,
2219,2,,
22196,10,,
22203,14,,
22206,4,,
22215,8,,
22221,8,,
22222,8,,
22223,4,,
22229,10,,
2223,2,,
22236,1,,
22238,4,,
2224,2,,
22241,1,,
22244,1,,
22245,4,,
22246,4,,
22252,4,,
22256,4,,
22258,4,,
2226,2,,
22267,4,,
22268,4,,
2227,2,,
22270,1,,
22276,4,,
22280,4,,
22283,4,,
22298,1,,
22300,1,,
22304,9,,
22308,4,,
22309,4,,
22313,5,,
22318,10,,
22319,4,,
22320,4,,
22323,11,,
22325,4,,
22327,4,,
22332,2,,
22334,4,,
22339,4,,
22340,4,,
22341,4,,
22344,11,,
22355,6,,
22356,6,,
22362,6,,
22376,4,,
2238,3,,
22382,4,,
22384,4,,
22386,12,,
22387,12,,
22388,12,,
22394,5,,
22397,12,,
224,77527,,
2240,3,,
22406,5,,
22444,7,,
22445,2,,
22448,10,,
22473,9,,
22475,5,,
22478,4,,
22479,4,,
22485,14,,
22504,14,,
22553,4,,
2256,15,,
22560,14,,
2258,15,,
22581,4,,
22583,6,,
22588,4,,
22597,12,,
22613,5,,
22614,5,,
22635,4,,
2267,2,,
22695,7,,
22700,4,,
22718,5,,
2272,2,,
22724,4,,
22742,10,,
22746,10,,
22749,2,,
22754,7,,
22760,11,,
22769,3,,
22780,4,,
22800,7,,
22821,2,,
22823,2,,
22829,6,,
2283,2,,
22841,2,,
22856,9,,
22911,0,,
22947,1,,
22948,4,,
22952,5,,
2297,2,,
22981,77527,,
22983,77527,,
22986,10,,
22988,77525,,
22989,77525,,
22991,12,,
22994,0,,
22997,9,,
22998,0,,
23005,6,,
23008,4,,
23013,77527,,
23019,77525,,
23020,4,,
23024,10,,
23025,10,,
23028,10,,
23029,10,,
23032,14,,
23034,13,,
23036,2,,
23037,5,,
23041,77530,,
23043,4,,
23050,7,,
23051,7,,
23058,12,,
23059,12,,
23060,12,,
23061,12,,
23062,12,,
23063,12,,
23066,1,,
2307,2,,
23076,4,,
23083,3,,
23089,2,,
23099,14,,
231,9,,
23100,14,,
23101,7,,
23106,12,,
23107,12,,
23109,5,,
23110,5,,
23116,4,,
23122,4,,
23123,77527,,
23124,77527,,
23125,4,,
23126,4,,
23127,3,,
23128,2,,
23144,2,,
23149,6,,
23150,9,,
23151,2,,
23155,9,,
23170,6,,
23173,2,,
23175,6,,
23177,6,,
23178,6,,
23187,5,,
23188,5,,
23189,5,,
23191,6,,
23195,9,,
23198,0,,
232,9,,
23203,5,,
23207,10,,
2322,2,,
23220,2,,
23224,6,,
23228,7,,
23232,14,,
23234,6,,
23236,2,,
23246,2,,
23251,9,,
23254,2,,
23255,2,,
23257,3,,
23258,7,,
23264,14,,
23270,4,,
23274,4,,
23276,2,,
23278,1,,
2328,2,,
23286,77527,,
23289,8,,
23291,12,,
23292,12,,
23293,4,,
2330,2,,
23303,7,,
23304,13,,
23305,13,,
23306,7,,
2331,2,,
23312,77525,,
23315,0,,
23319,77527,,
23329,77525,,
2333,2,,
23330,6,,
23332,9,,
23336,77527,,
23340,4,,
2335,2,,
23350,2,,
23353,12,,
23358,7,,
2336,2,,
23361,5,,
23363,2,,
2337,2,,
23373,4,,
23374,12,,
23382,13,,
23388,77530,,
23389,13,,
23396,5,,
23397,5,,
23398,5,,
23402,10,,
23404,10,,
2342,7,,
23423,5,,
23427,4,,
23428,2,,
23430,4,,
23431,4,,
2344,2,,
23444,1,,
23446,8,,
23447,0,,
2345,2,,
23451,4,,
23453,2,,
23454,2,,
2346,2,,
23464,10,,
23467,5,,
23468,6,,
23473,0,,
23477,6,,
23482,13,,
23487,77527,,
23489,4,,
2349,2,,
23490,4,,
23493,4,,
2350,2,,
23502,77527,,
23504,11,,
23507,77527,,
23517,0,,
23523,14,,
23528,3,,
2353,2,,
23530,3,,
23532,14,,
23535,8,,
23541,10,,
23542,10,,
23545,77530,,
23546,0,,
2355,2,,
23552,4,,
23562,13,,
23567,14,,
23568,14,,
23570,12,,
23577,7,,
2358,2,,
23580,4,,
23581,4,,
23592,12,,
23593,12,,
23596,13,,
23597,2,,
23601,77527,,
23604,5,,
23623,0,,
23624,8,,
23626,8,,
23637,77525,,
23638,77524,,
23641,2,,
23642,0,,
23646,3,,
23649,4,,
23658,4,,
23668,77525,,
2367,2,,
23683,8,,
23696,14,,
23697,14,,
23700,14,,
23702,10,,
23704,8,,
23705,8,,
23714,77530,,
23721,14,,
23725,77530,,
23733,10,,
23736,12,,
23737,12,,
23745,0,,
23758,13,,
2376,15,,
23763,10,,
23765,10,,
23768,4,,
2377,2,,
23770,4,,
23773,77524,,
23776,77530,,
23780,14,,
23781,14,,
23784,14,,
23785,7,,
23786,7,,
23787,8,,
23789,14,,
2379,2,,
23791,14,,
23798,10,,
23799,8,,
23800,8,,
23805,10,,
23807,7,,
23812,14,,
23813,14,,
23814,14,,
23815,8,,
23816,8,,
23819,7,,
23821,14,,
23835,7,,
23837,7,,
23842,4,,
23843,7,,
23852,14,,
23862,14,,
23863,5,,
23877,0,,
23890,13,,
23892,13,,
23896,6,,
23899,4,,
23907,13,,
23912,6,,
23914,4,,
23917,4,,
23920,4,,
23924,4,,
23928,4,,
23939,4,,
2394,2,,
23949,6,,
23952,8,,
23955,4,,
23956,8,,
23965,77525,,
2397,2,,
23970,9,,
23978,10,,
23979,14,,
2398,2,,
2399,2,,
24005,12,,
24010,13,,
24013,4,,
24014,2,,
24016,8,,
24019,10,,
24020,8,,
24023,13,,
24028,8,,
24029,8,,
24034,8,,
24035,8,,
24047,4,,
24049,1,,
24057,11,,
24069,4,,
24073,4,,
24078,4,,
24079,4,,
24082,5,,
24083,5,,
24089,4,,
24094,1,,
2410,2,,
24106,12,,
2412,2,,
24129,9,,
24135,4,,
24136,4,,
24137,4,,
24140,8,,
24150,7,,
24153,1,,
24156,77530,,
24161,7,,
24168,12,,
24170,4,,
24172,4,,
24175,7,,
24179,7,,
24203,6,,
24204,1,,
24215,7,,
24226,12,,
24227,12,,
24238,12,,
2425,2,,
24262,4,,
24265,1,,
2427,2,,
24283,12,,
24284,8,,
24285,8,,
24297,12,,
24305,12,,
24306,12,,
24307,12,,
24308,12,,
2431,2,,
24314,12,,
24315,12,,
24317,12,,
24321,5,,
24323,12,,
24324,5,,
24327,12,,
24328,12,,
24329,5,,
2433,2,,
24330,12,,
24332,5,,
24334,12,,
24338,12,,
24340,12,,
24342,12,,
24343,12,,
24344,12,,
2435,2,,
24352,12,,
24353,12,,
24360,12,,
24362,6,,
24364,12,,
24368,12,,
24370,12,,
24373,12,,
24376,12,,
24377,4,,
2438,2,,
24382,5,,
24390,5,,
24391,8,,
24397,12,,
24398,12,,
24407,3,,
24411,12,,
2443,2,,
24440,14,,
